id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,square_feet,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,percent_host_response_rate,price_in$,weekly_price_in$,monthly_price_in$,security_deposit_in$,cleaning_fee_in$,extra_people_in$,host_since,host_response_time,host_is_superhost,host_neighbourhood,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,country_code,is_location_exact,room_type,calendar_updated,has_availability,first_review,last_review,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,email_host_verifications,weibo_host_verifications,sesame_offline_host_verifications,jumio_host_verifications,manual_offline_host_verifications,government_id_host_verifications,work_email_host_verifications,reviews_host_verifications,offline_government_id_host_verifications,manual_online_host_verifications,kba_host_verifications,selfie_host_verifications,sesame_host_verifications,facebook_host_verifications,google_host_verifications,phone_host_verifications,identity_manual_host_verifications,is_bed_type_Real Bed,is_bed_type_Pull-out Sofa,is_bed_type_Futon,is_bed_type_Airbed,is_bed_type_Couch,is_property_type_Guest suite,is_property_type_Condominium,is_property_type_Apartment,is_property_type_House,is_property_type_Boat,is_property_type_Townhouse,is_property_type_Serviced apartment,is_property_type_Loft,is_property_type_Bed and breakfast,is_property_type_Bungalow,is_property_type_Other,is_property_type_Villa,is_property_type_Guesthouse,is_property_type_Boutique hotel,is_property_type_In-law,is_property_type_Barn,is_property_type_Hotel,is_property_type_Cottage
33230123,20191204162830,250215134,2.0,2.0,42.30197,-71.06579,6,1.0,2.0,3.0,,1,7,15,7,7,15,15,7.0,15.0,30,60,90,365,10,10,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,0,0,1.31,100.0,110.0,,,300.0,0.0,0.0,2019-03-21,within a few hours,1.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,5 weeks ago,1,2019-04-20,2019-11-18,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33250560,20191204162830,233908696,4.0,4.0,42.35271,-71.07649,2,1.0,0.0,2.0,,1,1,1125,1,5,1125,1125,2.5,1125.0,4,17,33,192,41,41,91.0,9.0,9.0,10.0,10.0,10.0,9.0,4,4,0,0,5.21,100.0,90.0,,,100.0,55.0,0.0,2019-01-02,within an hour,0.0,Back Bay,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,4 days ago,1,2019-04-13,2019-11-21,1,1,0,strict_14_with_grace_period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33253369,20191204162830,166004722,5.0,5.0,42.356,-71.15814,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,246,0,0,,,,,,,,5,0,5,0,,100.0,60.0,,,,,0.0,2018-01-05,within a few hours,1.0,Allston-Brighton,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,1,Private room,2 months ago,1,,,1,0,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33265824,20191204162830,212359760,27.0,27.0,42.32078,-71.10461,6,2.5,3.0,4.0,,1,2,1125,2,2,1125,1125,2.0,1125.0,7,32,56,56,28,28,80.0,9.0,8.0,8.0,7.0,9.0,8.0,14,14,0,0,3.46,95.0,299.0,,,0.0,99.0,0.0,2018-08-29,within an hour,0.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2019-04-06,2019-11-29,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33268621,20191204162830,215617803,21.0,21.0,42.31858,-71.06624,2,2.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,101,9,9,93.0,10.0,10.0,10.0,10.0,8.0,9.0,12,1,11,0,1.15,98.0,55.0,,,0.0,70.0,0.0,2018-09-16,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,6 weeks ago,1,2019-04-14,2019-11-11,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33269233,20191204162830,215617803,21.0,21.0,42.31876,-71.05506,2,2.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,101,6,6,87.0,9.0,9.0,10.0,10.0,9.0,9.0,12,1,11,0,0.77,98.0,55.0,,,0.0,70.0,0.0,2018-09-16,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,0,Private room,6 weeks ago,1,2019-04-15,2019-09-07,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33269480,20191204162830,215617803,21.0,21.0,42.31943,-71.05465,3,2.0,1.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,0,1,31,306,5,5,80.0,7.0,8.0,9.0,8.0,8.0,8.0,12,1,11,0,0.63,98.0,60.0,,,,80.0,25.0,2018-09-16,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,0,Private room,2 months ago,1,2019-04-12,2019-07-10,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33317621,20191204162830,248657295,7.0,7.0,42.31233,-71.05575,2,1.5,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,365,6,6,83.0,8.0,8.0,8.0,8.0,8.0,8.0,7,0,7,0,0.71,90.0,75.0,,,,70.0,0.0,2019-03-13,within an hour,0.0,Dorchester,1.0,0.0,Dorchester,Dorchester,"Dorchester,",MA,US,0,Private room,5 months ago,1,2019-03-27,2019-10-21,1,1,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33318392,20191204162830,248657295,7.0,7.0,42.31085,-71.05542,2,1.5,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,365,11,11,80.0,9.0,8.0,9.0,8.0,9.0,8.0,7,0,7,0,1.3,90.0,75.0,,,,70.0,0.0,2019-03-13,within an hour,0.0,Dorchester,1.0,0.0,Dorchester,Dorchester,"88 Auckland Street, Apt 1, Dorchester, MA 0212",MA,US,0,Private room,7 months ago,1,2019-03-27,2019-11-05,1,1,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33319774,20191204162830,248657295,7.0,7.0,42.31132,-71.05715,2,1.5,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,365,12,12,82.0,9.0,9.0,9.0,8.0,9.0,8.0,7,0,7,0,1.42,90.0,75.0,,,,70.0,0.0,2019-03-13,within an hour,0.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Dorchester,MA,US,0,Private room,2 months ago,1,2019-03-27,2019-10-14,1,1,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33328211,20191204162830,42942947,2.0,2.0,42.35986,-71.06538,3,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,20,29,29,29,22,22,92.0,9.0,9.0,10.0,10.0,10.0,10.0,1,1,0,0,2.81,100.0,127.0,,,0.0,55.0,0.0,2015-08-30,within an hour,0.0,Beacon Hill,1.0,0.0,Beacon Hill,Beacon Hill,Boston,MA,US,1,Entire home/apt,yesterday,1,2019-04-14,2019-11-12,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33340673,20191204162830,8534462,1062.0,1062.0,42.34443,-71.08513,3,1.0,1.0,1.0,695.0,2,91,1125,91,91,1125,1125,91.0,1125.0,24,54,84,112,4,4,80.0,9.0,9.0,5.0,8.0,10.0,8.0,133,133,0,0,0.71,99.0,199.0,,,500.0,89.0,30.0,2013-08-30,within an hour,0.0,Pike Place Market,1.0,1.0,Back Bay,Back Bay,Boston,MA,US,0,Entire home/apt,today,1,2019-06-18,2019-11-10,1,1,0,strict,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33340731,20191204162830,8534462,1062.0,1062.0,42.3443,-71.08401,3,1.0,1.0,1.0,555.0,2,91,1125,91,91,1125,1125,91.0,1125.0,22,38,68,96,4,4,55.0,6.0,8.0,6.0,5.0,8.0,6.0,133,133,0,0,0.59,99.0,199.0,,,500.0,89.0,30.0,2013-08-30,within an hour,0.0,Pike Place Market,1.0,1.0,Back Bay,Back Bay,Boston,MA,US,0,Entire home/apt,today,1,2019-05-17,2019-10-14,1,1,0,strict,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33345730,20191204162830,133927887,12.0,12.0,42.34631,-71.08378,5,1.0,2.0,2.0,,4,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,10,10,92.0,9.0,10.0,9.0,9.0,10.0,9.0,12,12,0,0,1.6,,299.0,,,100.0,95.0,0.0,2017-06-07,,0.0,Fenway/Kenmore,1.0,0.0,Back Bay,Back Bay,Boston,MA,US,1,Entire home/apt,3 months ago,1,2019-05-31,2019-08-24,1,1,0,moderate,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33348585,20191204162830,248657295,7.0,7.0,42.31053,-71.05656,2,1.5,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,365,11,11,87.0,9.0,9.0,9.0,8.0,9.0,9.0,7,0,7,0,1.3,90.0,75.0,,,,70.0,0.0,2019-03-13,within an hour,0.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Dorchester,MA,US,0,Private room,6 months ago,1,2019-03-27,2019-10-28,1,1,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33350922,20191204162830,248657295,7.0,7.0,42.3125,-71.05556,2,1.5,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,4,4,60.0,6.0,8.0,7.0,8.0,7.0,6.0,7,0,7,0,0.47,90.0,75.0,,,,70.0,0.0,2019-03-13,within an hour,0.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Dorchester,MA,US,0,Private room,6 months ago,1,2019-03-27,2019-10-21,1,1,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33351261,20191204162830,248657295,7.0,7.0,42.31082,-71.0568,2,1.5,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,365,10,10,82.0,8.0,9.0,8.0,8.0,9.0,8.0,7,0,7,0,1.19,90.0,75.0,,,,70.0,0.0,2019-03-13,within an hour,0.0,Dorchester,1.0,0.0,Dorchester,Dorchester,Dorchester,MA,US,0,Private room,5 months ago,1,2019-03-27,2019-11-04,1,1,0,strict_14_with_grace_period,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33351298,20191204162830,261039449,6.0,6.0,42.36518,-71.13597,2,1.0,1.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,27,57,87,122,0,0,,,,,,,,6,0,0,0,,80.0,100.0,,,0.0,0.0,5.0,2019-05-10,within an hour,0.0,,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Hotel room,3 days ago,1,,,1,1,0,moderate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33351516,20191204162830,261039449,6.0,6.0,42.36453,-71.13597,4,1.0,1.0,2.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,123,1,1,40.0,4.0,4.0,2.0,2.0,4.0,4.0,6,0,0,0,0.28,80.0,100.0,,,0.0,0.0,20.0,2019-05-10,within an hour,0.0,,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Hotel room,3 days ago,1,2019-08-21,2019-08-21,1,1,0,moderate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33351519,20191204162830,261039449,6.0,6.0,42.36374,-71.13544,4,1.0,1.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,25,55,85,118,0,0,,,,,,,,6,0,0,0,,80.0,100.0,,,0.0,0.0,20.0,2019-05-10,within an hour,0.0,,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Hotel room,4 days ago,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33351754,20191204162830,261039449,6.0,6.0,42.36357,-71.1354,2,1.0,1.0,1.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,18,48,78,116,0,0,,,,,,,,6,0,0,0,,80.0,200.0,,,0.0,0.0,5.0,2019-05-10,within an hour,0.0,,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Hotel room,3 days ago,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352056,20191204162830,261039449,6.0,6.0,42.36372,-71.13669,4,1.0,1.0,2.0,,4,91,1125,91,91,1125,1125,91.0,1125.0,24,49,77,115,0,0,,,,,,,,6,0,0,0,,80.0,250.0,,,0.0,0.0,5.0,2019-05-10,within an hour,0.0,,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Hotel room,4 days ago,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352066,20191204162830,261039449,6.0,6.0,42.36441,-71.13747,2,1.0,1.0,1.0,,3,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,128,0,0,,,,,,,,6,0,0,0,,80.0,300.0,,,0.0,0.0,5.0,2019-05-10,within an hour,0.0,,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Hotel room,4 days ago,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352469,20191204162830,243931054,13.0,13.0,42.35012,-71.0707,2,1.0,1.0,1.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,23,53,79,240,0,0,,,,,,,,13,0,5,0,,100.0,100.0,,,0.0,0.0,5.0,2019-02-18,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Back Bay,BOSTON,MA,US,1,Hotel room,today,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352470,20191204162830,243931054,13.0,13.0,42.35049,-71.06958,2,1.0,1.0,1.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,9,39,63,130,0,0,,,,,,,,13,0,5,0,,100.0,100.0,,,0.0,0.0,5.0,2019-02-18,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Downtown,BOSTON,MA,US,1,Hotel room,today,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352471,20191204162830,243931054,13.0,13.0,42.34996,-71.07166,2,1.0,1.0,2.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,20,48,71,274,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0,5,0,1.0,100.0,100.0,,,0.0,0.0,5.0,2019-02-18,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Back Bay,BOSTON,MA,US,0,Hotel room,today,1,2019-11-27,2019-11-27,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352473,20191204162830,243931054,13.0,13.0,42.35026,-71.07049,2,1.0,1.0,1.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,19,49,77,289,0,0,,,,,,,,13,0,5,0,,100.0,100.0,,,0.0,0.0,5.0,2019-02-18,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Back Bay,BOSTON,MA,US,1,Hotel room,today,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352474,20191204162830,243931054,13.0,13.0,42.35073,-71.07072,2,1.0,1.0,1.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,25,55,85,296,8,8,88.0,9.0,10.0,9.0,8.0,10.0,9.0,13,0,5,0,1.29,100.0,100.0,,,0.0,0.0,5.0,2019-02-18,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Back Bay,BOSTON,MA,US,1,Hotel room,today,1,2019-06-02,2019-11-29,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352475,20191204162830,243931054,13.0,13.0,42.35131,-71.06871,2,1.0,1.0,1.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,16,46,72,287,0,0,,,,,,,,13,0,5,0,,100.0,100.0,,,0.0,0.0,5.0,2019-02-18,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Downtown,BOSTON,MA,US,1,Hotel room,today,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33352477,20191204162830,243931054,13.0,13.0,42.35155,-71.07055,2,1.0,1.0,1.0,,2,1,1125,1,1,1125,1125,1.0,1125.0,4,22,38,118,0,0,,,,,,,,13,0,5,0,,100.0,100.0,,,0.0,0.0,5.0,2019-02-18,within an hour,1.0,Back Bay,1.0,0.0,Back Bay,Back Bay,BOSTON,MA,US,1,Hotel room,today,1,,,1,1,0,flexible,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33403880,20191204162830,4547825,0.0,0.0,42.29013,-71.11434,2,1.0,0.0,2.0,,2,1,90,1,28,90,90,11.2,90.0,13,22,52,52,0,0,,,,,,,,1,1,0,0,,100.0,89.0,,,250.0,75.0,25.0,2013-01-01,within an hour,0.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,,,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33426419,20191204162830,247641760,7.0,7.0,42.33258,-71.08202,7,1.0,3.0,3.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,38,38,96.0,10.0,10.0,10.0,10.0,9.0,10.0,7,3,4,0,5.0,100.0,350.0,,,1000.0,0.0,0.0,2019-03-08,within an hour,0.0,Roxbury,1.0,0.0,Roxbury,Roxbury,Boston,MA,US,1,Entire home/apt,3 months ago,1,2019-04-21,2019-08-23,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33439464,20191204162830,107434423,1068.0,1068.0,42.33994,-71.05034,2,1.0,1.0,1.0,,1,92,1125,32,92,1125,1125,86.4,1125.0,0,27,57,332,0,0,,,,,,,,117,117,0,0,,97.0,98.0,,,,150.0,0.0,2016-12-16,within a few hours,0.0,Cambridge,1.0,0.0,South Boston,South Boston,Boston,MA,US,0,Entire home/apt,today,1,,,1,1,0,flexible,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33439545,20191204162830,107434423,1068.0,1068.0,42.34216,-71.05173,2,1.0,1.0,1.0,,1,92,1125,32,92,1125,1125,90.5,1125.0,19,49,79,354,0,0,,,,,,,,117,117,0,0,,97.0,70.0,,,,150.0,0.0,2016-12-16,within a few hours,0.0,Cambridge,1.0,0.0,South Boston,South Boston,Boston,MA,US,0,Entire home/apt,today,1,,,1,1,0,flexible,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33440102,20191204162830,107434423,1068.0,1068.0,42.34956,-71.1498,4,1.0,2.0,2.0,,2,92,1125,30,92,1125,1125,65.1,1125.0,6,6,6,201,0,0,,,,,,,,117,117,0,0,,97.0,141.0,,,,200.0,0.0,2016-12-16,within a few hours,0.0,Cambridge,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Entire home/apt,today,1,,,1,1,0,flexible,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33446838,20191204162830,22402141,4.0,4.0,42.38973,-71.00288,1,1.0,1.0,1.0,,1,100,9999,100,100,9999,9999,100.0,9999.0,30,60,90,365,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0,3,0,0.28,,40.0,,,,,0.0,2014-10-11,,0.0,East Boston,1.0,0.0,East Boston,East Boston,Boston,MA,US,0,Private room,6 months ago,1,2019-08-18,2019-08-18,1,1,0,flexible,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33467259,20191204162830,71783,25.0,25.0,42.33988,-71.15087,7,2.0,3.0,3.0,,3,32,180,32,32,1125,1125,32.0,1125.0,12,42,72,347,0,0,,,,,,,,22,22,0,0,,94.0,150.0,,,100.0,175.0,13.0,2010-01-19,within an hour,0.0,Dorchester,1.0,1.0,Allston-Brighton,Brighton,Boston,MA,US,1,Entire home/apt,3 months ago,1,,,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33475616,20191204162830,215617803,21.0,21.0,42.31881,-71.05287,6,1.0,0.0,3.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,24,54,84,359,15,15,80.0,8.0,9.0,9.0,9.0,8.0,8.0,12,1,11,0,1.94,98.0,145.0,,,0.0,80.0,0.0,2018-09-16,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,0,Entire home/apt,8 months ago,1,2019-04-17,2019-10-27,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33487000,20191204162830,200455160,5.0,5.0,42.34342,-71.15591,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,180,2,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,5,0,5,0,0.63,75.0,50.0,,,0.0,20.0,20.0,2018-07-06,within a day,0.0,,1.0,0.0,Allston-Brighton,Brighton,Boston,MA,US,0,Private room,3 months ago,1,2019-08-31,2019-09-07,1,0,0,moderate,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33496471,20191204162830,22013953,1.0,1.0,42.33822,-71.03968,3,1.0,1.0,1.0,,1,2,1125,2,2,1125,1125,2.0,1125.0,27,57,87,116,14,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.82,100.0,325.0,,,100.0,75.0,0.0,2014-10-01,within an hour,1.0,South Boston,1.0,1.0,South Boston,South Boston,Boston,MA,US,1,Entire home/apt,yesterday,1,2019-04-18,2019-11-17,1,0,0,flexible,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33525887,20191204162830,110936705,1.0,1.0,42.36618,-71.03107,2,1.0,1.0,1.0,,2,1,30,1,1,30,30,1.0,30.0,20,48,74,141,59,59,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,8.19,100.0,130.0,,,0.0,65.0,50.0,2017-01-11,within an hour,1.0,East Boston,1.0,0.0,East Boston,East Boston,Boston,MA,US,1,Entire home/apt,2 months ago,1,2019-05-03,2019-12-01,1,0,0,moderate,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
